Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Descr,USD Amount
HQSMS,16/05/2014,0000026960,TECHNO TARP & POLIMERS PVT LTD,IND,PLASTIC PRODUCTS (SHEETS & ROL,"174,025.50"
HQSMS,16/05/2014,0000026959,TECHNO TARP & POLIMERS PVT LTD,IND,PLASTIC PRODUCTS (SHEETS & ROL,"174,025.50"
HQSMS,16/05/2014,0000026958,TECHNO TARP & POLIMERS PVT LTD,IND,PLASTIC PRODUCTS (SHEETS & ROL,"221,244.00"
HQSMS,16/05/2014,0000026952,TOYOTA MOTOR CORPORATION,JPN,SEDAN,"1,514,253.48"
HQSMS,16/05/2014,0000026953,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"246,000.00"
IRQ01,19/05/2014,0000001992,Al Sami General Trade Company Ltd,JOR,BEDCLOTHES/ MATRESSES/ TOWELS,"156,076.92"
ETH01,19/05/2014,0000003321,ETAB SOAP FACTORY,ETH,SOAP/CLEANING /HYGIENE SUPPLIE,"175,432.89"
RWA01,19/05/2014,0000001037,DELTA PETROLEUM RWANDA LTD,RWA,DIESEL,"427,571.41"
TZA01,19/05/2014,0000002818,TOTAL (T) LTD,TZA,DIESEL,"613,578.89"
HQSMS,19/05/2014,0000026966,THE COMMONWEALTH OF LEARNING,CAN,EDUCATION/ TRAINING SERVICES,"126,322.99"
DONIK,19/05/2014,0000000178,"Soles4souls, Inc",USA,FOOTWEAR,"151,317.00"
LBN01,20/05/2014,0000001347,GLOBEMED LEBANON SAL,LBN,HEALTHCARE SERVICES,"10,295,715.00"
HQSMS,20/05/2014,0000026970,Chime Communications Plc,GBR,BUSINESS/ ADMINISTRATIVE SER,"250,000.00"
LBN01,21/05/2014,0000001349,RACHID KARAME INTERNATIONAL FAIR,LBN,BUSINESS/ ADMINISTRATIVE SER,"145,530.00"
COD01,22/05/2014,0000005386,UNHAS RDC,COD,TRANSPORT SUPPORT,"123,100.00"
SYR01,22/05/2014,0000003731,KUEHNE AND NAGEL A/S,DNK,TRANSPORT SUPPORT,"165,375.00"
COD01,22/05/2014,0000005385,GLOBAL ENTREPRISES,COD,PERSONAL CARE PRODUCTS,"135,819.28"
HQSMS,22/05/2014,0000027013,NUTRISET SAS,FRA,PREPARED/ PRESERVED FOODS,"162,434.30"
JORSC,22/05/2014,0000000137,EMERGING MARKETS COMMUNICATIONS INC,USA,TELECOMS SERVICES,"148,097.28"
HQSMS,22/05/2014,0000026996,D'ALESSANDRI CONGRESS SERVICE,CHE,BUSINESS/ ADMINISTRATIVE SER,"106,686.30"
ETH01,22/05/2014,0000003335,DEBRE BERHAN BLANKET FACTORY,ETH,BLANKETS,"123,001.03"
COD01,22/05/2014,0000005384,BELTEXCO,COD,SOAP/CLEANING /HYGIENE SUPPLIE,"102,790.44"
HQSMS,23/05/2014,0000027016,PLANSON EUROPE,DNK,COMPUTERS,"137,395.00"
HQSMS,23/05/2014,0000027030,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"394,000.00"
ESH01,23/05/2014,0000000304,KUEHNE AND NAGEL A/S,DNK,CHARTERS,"1,792,185.34"
KOR01,23/05/2014,0000000577,DTV Asia Ltd.,HKG,ADVERTISING/ INFORMATION SER,"590,172.69"
HQSMS,27/05/2014,0000027045,PA CONSULTING SERVICES LIMITED,GBR,COMPUTER SERVICES,"175,589.23"
HQSMS,27/05/2014,0000027053,HESCO BASTION LTD.,GBR,PERSONAL SAFETY/ PROTECTION,"109,595.96"
KEN01,27/05/2014,0000006806,TECHNO RELIEF SERVICES LTD,KEN,PERSONAL CARE PRODUCTS,"1,344,238.87"
HQSMS,27/05/2014,0000027043,DANOFFICE PLC,DNK,COMPUTERS,"125,463.28"
KEN01,28/05/2014,0000006808,SPARTAN RELIEF SUPPLIES LIMITED,KEN,MOSQUITO NET,"107,820.00"
KEN01,28/05/2014,0000006809,ASL LIMITED,KEN,HARDWARE,"204,578.28"
JOR01,29/05/2014,0000002939,International for foam and Mattresses,JOR,BEDCLOTHES/ MATRESSES/ TOWELS,"422,492.94"
HQSMS,29/05/2014,0000027063,PLANSON EUROPE,DNK,COMPUTERS,"111,070.00"
TCD01,30/05/2014,0000004548,NOSA SARL,TCD,SOAP/CLEANING /HYGIENE SUPPLIE,"949,204.58"
TUR01,30/05/2014,0000001593,GUVENCEM VERI UYGULAMA HIZMETLERI,TUR,OTHER SPECIALIZED VEHICLES,"975,245.28"
HQSMS,02/06/2014,0000027087,THINK CONSULTING SOLUTIONS LTD.,GBR,COMPUTER SERVICES,"112,374.58"
BFA01,02/06/2014,0000000396,CROIX ROUGE BURKINA FASO/CROIX ROUGE,BFA,CIVIL AFFAIRS SERVICES,"151,279.61"
SSD01,02/06/2014,0000001457,DMS AFRICA APS,DNK,PREFABRICATED House,"179,500.00"
SSD01,02/06/2014,0000001455,PETROCITY ENTERPRISES,UGA,DIESEL,"748,800.00"
SSD01,02/06/2014,0000001453,PETROCITY ENTERPRISES,UGA,DIESEL,"592,800.00"
HQSMS,03/06/2014,0000027096,ORACLE SOFTWARE GMBH,CHE,COMPUTER SERVICES,"697,314.15"
KEN01,03/06/2014,0000006813,G4S SECURITY SERVICES (K) LTD,KEN,SECURITY/ SAFETY SERVICES,"867,447.46"
JOR01,03/06/2014,0000002944,G4S Secure Solutions Int'l Inc. Jordan,JOR,SECURITY/ SAFETY SERVICES,"128,972.46"
JOR01,04/06/2014,0000002948,Kuehne+Nagel,JOR,TRANSPORT SUPPORT,"324,858.76"
ETH01,04/06/2014,0000003366,SUGAR CORPORATION,ETH,FUELS (UNSPECIFIED),"191,948.24"
SSD01,05/06/2014,0000001471,NORWEGIAN REFUGEE COUNCIL,NOR,FINANCIAL SERVICES,"307,539.00"
TCD01,05/06/2014,0000004552,NOSA SARL,TCD,SOAP/CLEANING /HYGIENE SUPPLIE,"146,777.45"
JOR01,08/06/2014,0000002953,FIRAS BALASMEH CORP. FOR CONTROL SYSTEMS,JOR,MAINTENANCE/ CONSTRUCTION SER,"149,901.13"
SYR01,08/06/2014,0000003738,FOUR SEASONS HOTEL,LBN,BUSINESS/ ADMINISTRATIVE SER,"207,415.65"
COD01,09/06/2014,0000005410,WORLD FOOD PROGRAMME,ITA,CHARTERS,"602,097.00"
ETH01,09/06/2014,0000003376,ETAB SOAP FACTORY,ETH,SOAP/CLEANING /HYGIENE SUPPLIE,"453,960.23"
SSD01,09/06/2014,0000001481,DANISH REFUGEE COUNCIL,DNK,FINANCIAL SERVICES,"253,002.73"
SYR01,10/06/2014,0000003740,THE INT. FOR FOAM&MATRESSES MANUFACTURIN,JOR,BEDCLOTHES/ MATRESSES/ TOWELS,"5,046,000.00"
SYR01,10/06/2014,0000003748,NATIONAL COMPANY FOR TRADING & DISTRIBUT,LBN,PERSONAL CARE PRODUCTS,"124,375.00"
SYR01,10/06/2014,0000003744,SAMER GHOSSEN,LBN,PERSONAL CARE PRODUCTS,"609,000.00"
SYR01,10/06/2014,0000003742,ALKHOULY & QURAIT,SYR,PERSONAL CARE PRODUCTS,"595,000.00"
MMR01,10/06/2014,0000001541,LEO EXERA,MMR,SECURITY/ SAFETY SERVICES,"190,387.60"
HQSMS,10/06/2014,0000027121,ALPINTER,BEL,PLASTIC PRODUCTS (SHEETS & ROL,"630,410.00"
LBN01,11/06/2014,0000001373,AGILITY LOGISTICS LEBANON SAL,LBN,STORAGE/PACKING/HANDLING,"216,077.66"
LBN01,11/06/2014,0000001375,AGILITY LOGISTICS LEBANON SAL,LBN,STORAGE/PACKING/HANDLING,"196,083.88"
EGY01,11/06/2014,0000001489,Egyptian Post Authority,EGY,FINANCIAL SERVICES,"523,281.87"
SWE01,11/06/2014,0000000210,FASTIGHETS AB GETINGSVARMEN 15,SWE,BUSINESS/ ADMINISTRATIVE SER,"110,777.69"
SYR01,11/06/2014,0000003752,ALKHOULY & QURAIT,SYR,SOAP/CLEANING /HYGIENE SUPPLIE,"835,000.00"
LBN01,11/06/2014,0000001372,ALL TRANSPORT AGENCY SARL,LBN,TRANSPORT SUPPORT,"230,225.33"
HQSMS,11/06/2014,0000027128,KUEHNE AND NAGEL A/S,DNK,TRANSPORT SUPPORT,"313,100.00"
ETH01,12/06/2014,0000003387,BEE FREIGHT TRANSPORT ASSOCIATION,ETH,TRANSPORT SUPPORT,"175,861.17"
BGR01,12/06/2014,0000000116,TI VI BI OOD,BGR,MAINTENANCE/ CONSTRUCTION SER,"644,906.82"
BGR01,12/06/2014,0000000115,TI VI BI OOD,BGR,MAINTENANCE/ CONSTRUCTION SER,"338,664.81"
HQSMS,12/06/2014,0000027142,N-R-S INTERNATIONAL -  FZE,ARE,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"727,650.00"
SDN01,12/06/2014,0000005010,Galgalo Transportation Services Enterpri,SDN,TRANSPORT SUPPORT,"135,478.50"
HQSMS,12/06/2014,0000027140,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"277,879.70"
HQSMS,12/06/2014,0000027138,ALPINTER,BEL,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"578,925.00"
HQSMS,12/06/2014,0000027135,TOYOTA MOTOR CORPORATION,JPN,SEDAN,"817,265.18"
HQSMS,12/06/2014,0000027058,Primary Care Education International Ltd,GBR,EDUCATION/ TRAINING SERVICES,"220,941.08"
HQSMS,12/06/2014,0000027148,TELECOM SYSTEMS SA,CHE,COMPUTER SERVICES,"156,610.00"
HQSMS,12/06/2014,0000027144,N-R-S INTERNATIONAL -  FZE,ARE,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"415,800.00"
HQSMS,13/06/2014,0000027154,THE MEDICAL EXPORT GROUP BV,NLD,MISC DRUGS,"183,170.00"
HQSMS,13/06/2014,0000027156,UNITED NATIONS GENERAL FUND,USA,BUSINESS/ ADMINISTRATIVE SER,"6,114,740.12"
HQSMS,15/06/2014,0000027160,DOMETIC PTY LTD,ZAF,COOKING STOVES,"290,998.64"
HQSMS,16/06/2014,0000027165,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"298,275.00"
KEN01,16/06/2014,0000006842,GALANA OIL KENYA LIMITED,KEN,DIESEL,"663,703.70"
HQSMS,17/06/2014,0000027168,N-R-S INTERNATIONAL -  FZE,ARE,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"669,900.00"
HQSMS,18/06/2014,0000027177,KITCHEN ESSENTIALS,IND,BEDCLOTHES/ MATRESSES/ TOWELS,"137,030.00"
HQSMS,18/06/2014,0000027184,NSCF- emergency.lu,LUX,COMPUTER SERVICES,"102,040.82"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Descr,USD Amount
HQSMS,18/06/2014,0000027190,MICROSOFT IRELAND OPERATIONS LTD,IRL,COMPUTER SERVICES,"869,290.39"
HQSMS,18/06/2014,0000027197,WORLDFA EXPORTS PVT. LTD.,IND,KITCHENWARE,"1,888,250.00"
HQSMS,19/06/2014,0000027213,BALDEV WOOLLEN INTERNATIONAL,IND,BLANKETS,"170,402.40"
HQSMS,19/06/2014,0000027215,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"642,000.00"
HQSMS,19/06/2014,0000027216,BALDEV WOOLLEN INTERNATIONAL,IND,KITCHENWARE,"452,971.20"
HQSMS,19/06/2014,0000027202,MEDIAEDGE:CIA INTERNATIONAL LIMITED,CAN,ADVERTISING/ INFORMATION SER,"327,750.00"
HQSMS,19/06/2014,0000027207,NOVACOM SERVICES,FRA,SATELLITE EQUIP/ ACCESSORIES,"144,940.00"
TUR01,19/06/2014,0000001608,KUEHNE AND NAGEL A/S,DNK,STORAGE/PACKING/HANDLING,"172,800.00"
HQSMS,19/06/2014,0000027199,Anandtex International Private Limited,IND,BLANKETS,"659,351.22"
HQSMS,22/06/2014,0000027231,O.K.I. GENERAL TRADING LLC,ARE,KITCHENWARE,"181,496.00"
HQSMS,23/06/2014,0000027247,INTERNATIONAL DISPENSARY ASSOCIATION (ID,NLD,MISC DRUGS,"268,859.93"
HQSMS,23/06/2014,0000027169,N-R-S INTERNATIONAL -  FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"103,620.00"
LBN01,23/06/2014,0000001391,ALL TRANSPORT AGENCY SARL,LBN,TRANSPORT SUPPORT,"167,270.00"
UGA01,23/06/2014,0000004385,MK PUBLISHERS LTD,UGA,PRINTED MEDIA,"150,642.79"
MLI01,24/06/2014,0000000224,SOCIETE SYLLA COMMERCE ET SERVICES,MLI,HOUSEHOLD FURNITURE/EQUIPMENT,"203,039.45"
DONIK,24/06/2014,0000000181,FUJI OPTICAL,AZE,MISC MEDICAL SUPPLIES,"195,194.47"
HQSMS,24/06/2014,0000027254,DHL GLOBAL FORWARDING (DENMARK) A/S,DNK,TRANSPORT SUPPORT,"221,428.57"
KEN01,25/06/2014,0000006876,ASL LIMITED,KEN,HARDWARE,"349,925.37"
USA01,25/06/2014,0000000568,S.L. GREEN,USA,BUSINESS/ ADMINISTRATIVE SER,"183,636.44"
HQSMS,25/06/2014,0000027257,KUEHNE AND NAGEL A/S,DNK,TRANSPORT SUPPORT,"139,255.00"
HQSMS,25/06/2014,0000027274,PARKASH WOOLEN INDUSTRIES,IND,BLANKETS,"197,366.40"
HQSMS,25/06/2014,0000027276,Anandtex International Private Limited,IND,BLANKETS,"359,288.62"
HQSMS,25/06/2014,0000027277,O.K.I. GENERAL TRADING LLC,ARE,BLANKETS,"315,975.00"
HQSMS,25/06/2014,0000027278,NATIONAL TENT HOUSE,PAK,BLANKETS,"148,800.00"
LBN01,25/06/2014,0000001400,Dar Al Handasah Nazih Taleb & Partners,LBN,PHOTO/ GRAPHIC/ DESIGN SER,"224,000.00"
MKD01,26/06/2014,0000000656,"ANOL - IMPEKS, DOOEL Skopje",MKD,MAINTENANCE/ CONSTRUCTION SER,"114,119.44"
DONIK,26/06/2014,0000000182,VODAFONE FOUNDATION,GBR,COMPUTERS,"131,799.00"
SSD01,26/06/2014,0000001512,GAR-GAR TRANSPORTERS LTD,SSD,TRANSPORT SUPPORT,"400,000.00"
SSD01,27/06/2014,0000001521,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"119,900.00"
UGA01,28/06/2014,0000004395,NANYOMBI DORAH,UGA,CLOTHING,"5,250,000.00"
SDN01,29/06/2014,0000005025,MERIT,ARE,WOOD POLES,"569,477.03"
SDN01,29/06/2014,0000005024,ABDEL RAHEEM MANAL HAMAD,SDN,WOOD POLES,"544,208.85"
ETH01,30/06/2014,0000003420,HILINA ENRICHED FOODS PLC,ETH,PREPARED/ PRESERVED FOODS,"378,908.75"
SYR01,30/06/2014,0000003781,Amico Enterprises FZE,ARE,MISC MEDICAL SUPPLIES,"145,450.00"
ETH01,30/06/2014,0000003418,BEE FREIGHT TRANSPORT ASSOCIATION,ETH,TRANSPORT SUPPORT,"206,038.73"
PAK01,30/06/2014,0000004523,ALPINTER,BEL,KITCHENWARE,"113,670.50"
PAK01,01/07/2014,0000004525,PARAMOUNT TARPAULIN INDUSTRIES,PAK,BLANKETS,"275,715.00"
ETH01,01/07/2014,0000003424,MILLION ALEMAYEHU GENERAL IMPORTER,ETH,CLOTHING,"163,526.09"
LBN01,01/07/2014,0000001405,PROTECTRON,LBN,SECURITY/ SAFETY SERVICES,"176,412.04"
HQSMS,01/07/2014,0000027313,DHL GLOBAL FORWARDING (DENMARK) A/S,DNK,TRANSPORT SUPPORT,"116,277.17"
CMR01,01/07/2014,0000001910,ETS HAMADOU BACHIROU,CMR,TRANSPORT SUPPORT,"144,122.51"
HQSMS,02/07/2014,0000027319,RMA Automotive Company Limited,THA,BUSINESS/ ADMINISTRATIVE SER,"320,000.00"
HQSMS,02/07/2014,0000027316,DHL GLOBAL FORWARDING (DENMARK) A/S,DNK,TRANSPORT SUPPORT,"101,062.50"
PAK01,02/07/2014,0000004527,NATIONAL TENT HOUSE,PAK,BLANKETS,"564,740.50"
SSD01,02/07/2014,0000001533,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"2,000,000.00"
EGY01,03/07/2014,0000001507,Diocese of Egypt,EGY,BUSINESS/ ADMINISTRATIVE SER,"320,208.34"
JOR01,03/07/2014,0000003023,Electricity Distribution Company (EDCO),JOR,UTILITIES,"112,994.35"
DONIK,03/07/2014,0000000183,Qatar Red Crescent Society,QAT,BLANKETS,"1,121,925.00"
BDI01,03/07/2014,0000000727,INTERPETROL BURUNDI,BDI,DIESEL,"134,211.27"
BDI01,03/07/2014,0000000728,INTERPETROL BURUNDI,BDI,DIESEL,"116,756.54"
PAK01,03/07/2014,0000004528,N-R-S INTERNATIONAL -  FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"275,986.40"
KEN01,03/07/2014,0000006885,KNIGHT FRANK KENYA LTD,KEN,BUSINESS/ ADMINISTRATIVE SER,"151,758.42"
SEN01,03/07/2014,0000001885,SOCIETE CIVILE IMMO FAALO,SEN,BUSINESS/ ADMINISTRATIVE SER,"198,876.35"
BGR01,04/07/2014,0000000122,BUTO EOOD,BGR,BUSINESS/ ADMINISTRATIVE SER,"468,861.71"
THA01,04/07/2014,0000001014,APPCO LIMITED,THA,ADVERTISING/ INFORMATION SER,"613,560.12"
THA01,04/07/2014,0000001015,SG GLOBAL SUPPORT SERVICES SDN BHD,MYS,ADVERTISING/ INFORMATION SER,"279,083.23"
HQSMS,04/07/2014,0000027341,UNITED NATIONS GENERAL FUND,USA,BUSINESS/ ADMINISTRATIVE SER,"321,371.00"
SYR01,06/07/2014,0000003787,IMDAD Total Site Services,JOR,SOAP/CLEANING /HYGIENE SUPPLIE,"620,500.00"
SDN01,07/07/2014,0000005029,WFP Emergency Operation in Sudan,SDN,SECURITY/ SAFETY SERVICES,"226,351.00"
SYR01,07/07/2014,0000003790,FOUR SEASONS HOTEL,LBN,BUSINESS/ ADMINISTRATIVE SER,"155,805.00"
HQSMS,07/07/2014,0000027345,KUEHNE AND NAGEL A/S,DNK,TRANSPORT SUPPORT,"114,030.00"
ETH01,07/07/2014,0000003438,FINCHETU BUSINESS PLC,ETH,PERSONAL CARE PRODUCTS,"193,239.39"
SSD01,07/07/2014,0000001537,PACIFIC ARCHITECTS AND ENGINEERS INC.,USA,MAINTENANCE/ CONSTRUCTION SER,"2,852,266.00"
CAN01,08/07/2014,0000000655,Public Outreach Consultancy INC.,CAN,BUSINESS/ ADMINISTRATIVE SER,"255,597.44"
EGY01,08/07/2014,0000001513,Egyptian Post Authority,EGY,FINANCIAL SERVICES,"869,145.57"
KEN01,08/07/2014,0000006891,UNITED NATIONS OFFICE AT NAIROBI,KEN,HEALTHCARE SERVICES,"169,863.00"
SYR01,08/07/2014,0000003791,DHL GLOBAL FORWARDING (DENMARK) A/S,DNK,TRANSPORT SUPPORT,"249,750.00"
ETH01,08/07/2014,0000003441,EPH WAZEMA TRADING,ETH,CLOTHING,"599,932.30"
HQSMS,09/07/2014,0000027352,DANOFFICE PLC,DNK,COMPUTERS,"217,043.40"
HQSMS,09/07/2014,0000027354,ICOM FRANCE,FRA,TELECOMS ACC/ SMALL HARDWARE,"107,063.88"
SYR01,10/07/2014,0000003794,KUEHNE AND NAGEL A/S,DNK,TRANSPORT SUPPORT,"227,850.00"
UGA01,10/07/2014,0000004426,HONDA UGANDA LTD,UGA,MOTORIZED CYCLES,"100,650.00"
TZA01,10/07/2014,0000002886,QUALITY MOTORS LIMITED,TZA,BUS,"105,314.00"
DONIK,11/07/2014,0000000184,Fast Retailing Co. Ltd.,JPN,CLOTHING,"738,300.00"
HQSMS,11/07/2014,0000027379,New Media Lead (S.A.R.L),LBN,BUSINESS/ ADMINISTRATIVE SER,"105,000.00"
HQSMS,11/07/2014,0000027383,TOYOTA GIBRALTAR STOCKHOLDINGS LTD,GBR,SAFETY/ RESCUE VEHICLE,"303,692.20"
SEN01,11/07/2014,0000001901,PHOENIX  Sénégal,SEN,SECURITY/ SAFETY SERVICES,"113,386.04"
JORSC,13/07/2014,0000000163,SITA,CHE,TELECOMS SERVICES,"150,000.00"
LBN01,14/07/2014,0000001431,COMPUTEL SARL,LBN,COMPUTER SERVICES,"140,020.65"
HQSMS,14/07/2014,0000027394,N-R-S INTERNATIONAL -  FZE,ARE,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"1,138,104.00"
HQSMS,14/07/2014,0000027388,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"152,649.46"
HQSMS,14/07/2014,0000027386,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"1,017,500.00"
MKD01,14/07/2014,0000000661,DEKON-KOM DOOEL,MKD,MAINTENANCE/ CONSTRUCTION SER,"118,950.33"
HQSMS,14/07/2014,0000027389,DHL GLOBAL FORWARDING (DENMARK) A/S,DNK,CARGO/PASSENGER TRANSPORT,"130,920.00"
LBN01,15/07/2014,0000001433,GLOBEMED LEBANON SAL,LBN,HEALTHCARE SERVICES,"2,043,402.00"
HQSMS,15/07/2014,0000027405,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"278,290.11"
HQSMS,15/07/2014,0000027406,TOYOTA GIBRALTAR STOCKHOLDINGS LTD,GBR,SAFETY/ RESCUE VEHICLE,"130,153.80"
NER01,15/07/2014,0000000913,GADNET SECURITE,NER,SECURITY/ SAFETY SERVICES,"119,325.78"
HQSMS,15/07/2014,0000027404,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"843,723.04"
SYR01,15/07/2014,0000003796,FOUR SEASONS HOTEL,LBN,MEETING/TRAVEL/ FOOD SER,"130,322.87"
BGD01,15/07/2014,0000000930,S. M. ENTERPRISE,BGD,FUELS (UNSPECIFIED),"130,718.46"
YEM01,15/07/2014,0000002552,Mohammed Al-Hadi office,YEM,STORAGE/PACKING/HANDLING,"113,587.80"
HQSMS,15/07/2014,0000027398,BIDCO OIL REFINERIES LIMITED,KEN,SOAP/CLEANING /HYGIENE SUPPLIE,"100,687.50"
PAK01,16/07/2014,0000004548,NATIONAL TENT HOUSE,PAK,PERSONAL CARE PRODUCTS,"149,981.50"
PAK01,16/07/2014,0000004547,PARAMOUNT TARPAULIN INDUSTRIES,PAK,PLASTIC PRODUCTS (SHEETS & ROL,"522,615.00"
PAK01,16/07/2014,0000004550,UNICEF SUPPLY DIVISION,DNK,VACCINES,"392,352.00"
PAK01,16/07/2014,0000004546,ZAHRA TENT INDUSTRIES (PVT) LTD,PAK,KITCHENWARE,"283,801.34"
KEN01,16/07/2014,0000006916,WFP SOMALIA,KEN,MEETING/TRAVEL/ FOOD SER,"200,000.00"
SYR01,16/07/2014,0000003798,"NAZHA Travel, Tourism & Freight",LBN,TRANSPORT SUPPORT,"643,245.38"
SSD01,17/07/2014,0000001554,TROJAN ENTREPRISES  (SS)  LTD,SDN,DIESEL,"109,999.80"
ZMB01,17/07/2014,0000001499,BUILDCON INVESTMENTS LTD,ZMB,MAINTENANCE/ CONSTRUCTION SER,"346,579.80"
HQSMS,18/07/2014,0000027422,INTERNATIONAL DISPENSARY ASSOCIATION (ID,NLD,MISC DRUGS,"417,535.01"
CAF01,18/07/2014,0000001220,SDC INTERNATIONALE,CAF,STORAGE/PACKING/HANDLING,"479,656.61"
KOR01,18/07/2014,0000000588,Group M Korea Co. Ltd.,KOR,ADVERTISING/ INFORMATION SER,"324,803.15"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Descr,USD Amount
HQSMS,19/07/2014,0000027424,UNITED NATIONS GENERAL FUND,USA,BUSINESS/ ADMINISTRATIVE SER,"777,353.00"
JORSC,20/07/2014,0000000164,ICOM FRANCE,FRA,VHF EQUIPMENT,"170,761.42"
JOR01,20/07/2014,0000003038,Irbid District Electricity Company LTD,JOR,UTILITIES,"2,125,011.30"
PSFRR,21/07/2014,0000000452,Numero Blu Servizi SpA,ITA,ADVERTISING/ INFORMATION SER,"237,771.74"
KOR01,21/07/2014,0000000589,Appco Korea Ltd.,KOR,ADVERTISING/ INFORMATION SER,"984,251.97"
KEN01,21/07/2014,0000006929,TECHNO RELIEF SERVICES LTD,KEN,PERSONAL CARE PRODUCTS,"818,446.18"
PSFRR,21/07/2014,0000000454,APPCO GROUP ITALIA SRL,ITA,ADVERTISING/ INFORMATION SER,"434,782.61"
HQSMS,22/07/2014,0000027442,INTERNATIONAL DISPENSARY ASSOCIATION (ID,NLD,MISC DRUGS,"1,031,409.13"
PAK01,22/07/2014,0000004559,WACKENHUT PAKISTAN (PVT) LTD,PAK,SECURITY/ SAFETY SERVICES,"123,531.79"
BDI01,22/07/2014,0000000738,INTERPETROL BURUNDI,BDI,DIESEL,"111,692.38"
DONIK,23/07/2014,0000000186,Qatar Red Crescent Society,QAT,BLANKETS,"1,276,481.25"
HQSMS,23/07/2014,0000027444,N-R-S INTERNATIONAL -  FZE,ARE,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"1,397,550.00"
HQSMS,23/07/2014,0000027448,NATIONAL TENT HOUSE,PAK,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"882,360.00"
DONIK,23/07/2014,0000000185,Fast Retailing Co. Ltd.,JPN,CLOTHING,"243,570.00"
HQSMS,23/07/2014,0000027450,HCL Technologies Limited,IND,COMPUTER SERVICES,"132,600.00"
PSFRR,24/07/2014,0000000462,DEMO TV LTD,GBR,ADVERTISING/ INFORMATION SER,"169,836.96"
HQSMS,24/07/2014,0000027456,KUEHNE AND NAGEL A/S,DNK,TRANSPORT SUPPORT,"135,045.00"
HQSMS,24/07/2014,0000027457,N-R-S INTERNATIONAL -  FZE,ARE,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"981,750.00"
LBN01,25/07/2014,0000001449,AGILITY LOGISTICS LEBANON SAL,LBN,STORAGE/PACKING/HANDLING,"164,691.22"
HQSMS,25/07/2014,0000027463,HUGH WOOD INC,USA,INSURANCE SERVICES,"192,962.29"
ZAF01,25/07/2014,0000001196,Toyota SA Motors Pty Ltd,ZAF,SEDAN,"151,527.65"
HQSMS,27/07/2014,0000027479,WORLDFA EXPORTS PVT. LTD.,IND,KITCHENWARE,"334,490.00"
HQSMS,27/07/2014,0000027469,VISHAL METAL INDUSTRIES,IND,KITCHENWARE,"289,926.00"
HQSMS,27/07/2014,0000027471,ALPINTER,BEL,KITCHENWARE,"1,240,012.80"
HQSMS,27/07/2014,0000027473,VISHAL METAL INDUSTRIES,IND,KITCHENWARE,"120,265.60"
HQSMS,27/07/2014,0000027477,WORLDFA EXPORTS PVT. LTD.,IND,KITCHENWARE,"334,490.00"
HQSMS,29/07/2014,0000027491,ALPINTER,BEL,PLASTIC PRODUCTS (SHEETS & ROL,"191,728.00"
HQSMS,29/07/2014,0000027493,ALPINTER,BEL,PLASTIC PRODUCTS (SHEETS & ROL,"229,240.00"
HQSMS,29/07/2014,0000027495,ALPINTER,BEL,PLASTIC PRODUCTS (SHEETS & ROL,"208,400.00"
HQSMS,29/07/2014,0000027496,TECHNO TARP & POLIMERS PVT LTD,IND,PLASTIC PRODUCTS (SHEETS & ROL,"401,978.50"
HQSMS,29/07/2014,0000027489,ALPINTER,BEL,PLASTIC PRODUCTS (SHEETS & ROL,"195,592.00"
IRQ01,30/07/2014,0000002051,Al Sami General Trade Company Ltd,JOR,BEDCLOTHES/ MATRESSES/ TOWELS,"182,089.74"
HQSMS,30/07/2014,0000027499,Anandtex International Private Limited,IND,BLANKETS,"598,204.81"
HQSMS,30/07/2014,0000027501,NATIONAL TENT HOUSE,PAK,BLANKETS,"1,238,689.20"
SYR01,30/07/2014,0000003809,Consultants for Design&Build- KFA-,SYR,MAINTENANCE/ CONSTRUCTION SER,"209,766.00"
