Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Descr,USD Amount
SOM01,18-08-11,0000000531,GLOBALLINK TRADING & LOGISTICS LIMITED,KEN,TRANSPORT SUPPORT,"144,196.00"
HQSMS,18-08-11,0000017258,KUEHNE AND NAGEL A/S,DNK,TRANSPORT SUPPORT,"1,028,000.00"
KEN01,17-08-11,0000003944,HASS PETROLEUM (K) LTD,KEN,DIESEL,"270,329.65"
KEN01,16-08-11,0000003943,GALANA OIL KENYA LIMITED,KEN,DIESEL,"326,569.45"
HQSMS,15-08-11,0000017243,SANTPOORT PROJECT SUPPLIES,NLD,GEN ACCESSORIES/ SPARE PARTS,"119,115.55"
PAK01,13-08-11,0000002951,PAK BUSINESS INTERNATIONAL,PAK,PREPARED/ PRESERVED FOODS,"398,682.56"
HQSMS,12-08-11,0000017233,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"146,000.00"
HQSMS,11-08-11,0000017218,TOYOTA MOTOR CORPORATION,JPN,DELIVERY VEHICLES/ PICK-UPS,"102,718.98"
PAK01,11-08-11,0000002939,N-R-S INTERNATIONAL - FZE,ARE,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"798,400.00"
HQSMS,11-08-11,0000017229,UN INTERNATIONAL COMPUTING CENTRE,CHE,COMPUTER SERVICES,"580,719.00"
TUN01,11-08-11,0000000190,ABICHOU ENTREPOT FRIGORIFIQUE ZARZIS,TUN,PREPARED/ PRESERVED FOODS,"112,941.18"
BDI01,09-08-11,0000000368,INTERPETROL BURUNDI,BDI,DIESEL,"113,348.73"
HQSMS,08-08-11,0000017201,Design2Learn,CHE,FINANCIAL SERVICES,"113,562.34"
HQSMS,08-08-11,0000017210,UNITED NATIONS GENERAL FUND,USA,BUSINESS/ ADMINISTRATIVE SER,"263,287.00"
HQSMS,08-08-11,0000017209,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"583,571.43"
TUN01,06-08-11,0000000175,El Manara Store,SDN,PREPARED/ PRESERVED FOODS,"143,382.35"
HQSMS,05-08-11,0000017186,N-R-S INTERNATIONAL - FZE,ARE,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"2,042,300.00"
HQSMS,05-08-11,0000017188,N-R-S INTERNATIONAL - FZE,ARE,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"859,400.00"
HQSMS,05-08-11,0000017191,TOYOTA GIBRALTAR STOCKHOLDINGS LTD,GBR,MINIBUSES/ BUSES,"130,273.82"
KEN01,05-08-11,0000003919,BIDCO OIL REFINERIES LIMITED,KEN,SOAP/CLEANING /HYGIENE SUPPLIE,"437,100.00"
HQSMS,05-08-11,0000017190,N-R-S INTERNATIONAL - FZE,ARE,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"2,060,000.00"
HQSMS,05-08-11,0000017198,KUEHNE AND NAGEL A/S,DNK,TRANSPORT SUPPORT,"113,750.00"
KEN01,04-08-11,0000003911,KNIGHT FRANK KENYA LTD,KEN,BUSINESS/ ADMINISTRATIVE SER,"131,756.04"
SDN01,04-08-11,0000003619,HESCO BASTION LTD.,GBR,PERSONAL SAFETY/ PROTECTION,"131,495.50"
BDI01,03-08-11,0000000362,INTERPETROL BURUNDI,BDI,DIESEL,"125,408.48"
HQSMS,03-08-11,0000017182,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"292,000.00"
EGY01,02-08-11,0000000689,Ramex for Hotel Supplies,EGY,KITCHENWARE,"109,075.63"
SOM01,02-08-11,0000000517,COMPACT A.S.,NOR,BISCUITES,"824,528.57"
TZA01,02-08-11,0000001976,ULTIMATE SECURTY LIMITED,TZA,SECURITY/ SAFETY SERVICES,"107,903.85"
ETH01,02-08-11,0000001564,UNITED ALPHA COMMERCIAL PLC,ETH,DOMESTIC APPLIANCES,"458,083.73"
TZA01,01-08-11,0000001972,ENGEN PETROLEUM (TANZANIA) LTD,TZA,DIESEL,"168,085.66"
DJI01,01-08-11,0000000428,ENTREPRISE GO AMIN,DJI,WATER TREATMENT EQUIP/ SUPPL,"134,440.68"
IRQ01,01-08-11,0000001164,UNITED NATIONS ASS. MISSION FOR IRAQ,KWT,BUSINESS/ ADMINISTRATIVE SER,"129,320.00"
HQSMS,29-07-11,0000017171,INTERNATIONAL DISPENSARY ASSOCIATION (ID,NLD,MISC DRUGS,"150,918.28"
HQSMS,28-07-11,0000017160,DANIMEX COMMUNICATION,DNK,VHF EQUIPMENT,"114,761.58"
PAK01,28-07-11,0000002913,NATIONAL TENT HOUSE,PAK,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"1,320,000.00"
RWA01,27-07-11,0000000688,DUSABIMANA Jacqueline,RWA,COOKING STOVES,"106,411.28"
RWA01,27-07-11,0000000689,RUTALINDWA GEDEON,RWA,COOKING STOVES,"109,869.68"
HQSMS,27-07-11,0000017145,TOYOTA GIBRALTAR STOCKHOLDINGS LTD,GBR,SAFETY/ RESCUE VEHICLE,"336,848.90"
HQSMS,26-07-11,0000017144,TOYOTA MOTOR CORPORATION,JPN,DELIVERY VEHICLES/ PICK-UPS,"618,968.44"
HQSMS,25-07-11,0000017124,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"1,781,200.00"
HQSMS,25-07-11,0000017123,TRANSIMEX,CMR,STORAGE/PACKING/HANDLING,"125,416.93"
AFG01,24-07-11,0000002248,QINGDAO GYOHA EN TECH CO. LTD.,CHN,PLASTIC PRODUCTS (SHEETS & ROL,"214,080.00"
AFG01,24-07-11,0000002249,QINGDAO GYOHA EN TECH CO. LTD.,CHN,PLASTIC PRODUCTS (SHEETS & ROL,"160,560.00"
AFG01,24-07-11,0000002255,NATIONAL TENT HOUSE,PAK,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"223,125.00"
AFG01,24-07-11,0000002246,QINGDAO GYOHA EN TECH CO. LTD.,CHN,PLASTIC PRODUCTS (SHEETS & ROL,"107,040.00"
AFG01,24-07-11,0000002259,NATIONAL TENT HOUSE,PAK,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"133,875.00"
AFG01,24-07-11,0000002247,QINGDAO GYOHA EN TECH CO. LTD.,CHN,PLASTIC PRODUCTS (SHEETS & ROL,"160,560.00"
AFG01,24-07-11,0000002244,INDO-DANE TEXTILE INDUSTRIES PVT. LTD.,IND,BLANKETS,"352,300.00"
AFG01,24-07-11,0000002243,KITCHEN ESSENTIALS,IND,BLANKETS,"113,400.00"
AFG01,24-07-11,0000002242,KITCHEN ESSENTIALS,IND,BLANKETS,"151,200.00"
AFG01,24-07-11,0000002241,KITCHEN ESSENTIALS,IND,BLANKETS,"113,400.00"
AFG01,24-07-11,0000002239,KITCHEN ESSENTIALS,IND,BLANKETS,"151,200.00"
AFG01,24-07-11,0000002245,QINGDAO GYOHA EN TECH CO. LTD.,CHN,PLASTIC PRODUCTS (SHEETS & ROL,"280,980.00"
KEN01,22-07-11,0000003877,UNITED NATIONS OFFICE AT NAIROBI,KEN,HEALTHCARE SERVICES,"180,728.00"
HQSMS,22-07-11,0000017117,TOYOTA GIBRALTAR STOCKHOLDINGS LTD,GBR,TERRAIN VEHICLES,"274,753.52"
TUN01,22-07-11,0000000127,STE EL MANAR DISTRIBUTION COMMERCE,TUN,LENTILS,"112,720.59"
KEN01,21-07-11,0000003873,HASS PETROLEUM (K) LTD,KEN,DIESEL,"270,924.05"
HQSMS,21-07-11,0000017106,EMERGING MARKETS COMMUNICATIONS INC,USA,SATELLITE EQUIP/ ACCESSORIES,"193,560.80"
HQSMS,20-07-11,0000017100,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"247,000.00"
HQSMS,20-07-11,0000017095,ICOM FRANCE,FRA,VHF EQUIPMENT,"143,199.43"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Descr,USD Amount
HQSMS,20-07-11,0000017093,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"722,000.00"
SDN01,20-07-11,0000003084,FANDASI ENGINEERING WORKS,SDN,MAINTENANCE/ CONSTRUCTION SER,"104,641.00"
HQSMS,19-07-11,0000017091,PLANSON EUROPE,DNK,COMPUTERS,"117,720.00"
HQSMS,19-07-11,0000017092,CORNERSTONE ONDEMAND INC.,USA,EDUCATION/ TRAINING SERVICES,"171,673.82"
HQSMS,18-07-11,0000017088,S&H SWITZERLAND,CHE,COMPUTER SERVICES,"162,136.85"
HQSMS,18-07-11,0000017085,D. T. DOBIE AND CO (K) LTD,KEN,SPARE PARTS/ ACCESSORIES,"112,152.40"
HQSMS,18-07-11,0000017084,S&H SWITZERLAND,CHE,COMPUTER SERVICES,"295,474.19"
SDN01,18-07-11,0000003562,AROSECO ENG.,SDN,MAINTENANCE/ CONSTRUCTION SER,"160,403.79"
KEN01,15-07-11,0000003852,HASS PETROLEUM (K) LTD,KEN,DIESEL,"150,053.46"
PAK01,13-07-11,0000002865,WACKENHUT PAKISTAN (PVT) LTD,PAK,SECURITY/ SAFETY SERVICES,"208,383.98"
KEN01,13-07-11,0000003836,COMPACT A.S.,NOR,PREPARED/ PRESERVED FOODS,"101,226.04"
KEN01,13-07-11,0000003841,BIDCO OIL REFINERIES LIMITED,KEN,SOAP/CLEANING /HYGIENE SUPPLIE,"327,825.00"
ETH01,13-07-11,0000001524,HILINA ENRICHED FOOD PROCESSING CENTER,ETH,PREPARED/ PRESERVED FOODS,"442,000.00"
HQSMS,12-07-11,0000017057,SPARTAN RELIEF SUPPLIES LIMITED,KEN,BLANKETS,"133,560.00"
HQSMS,12-07-11,0000017063,SWISSCOM (Switzerland) Ltd,CHE,TELEPHONY EQUIPMENT/ SUPPLIES,"160,227.08"
COG01,12-07-11,0000000777,HUILERIE SAVONNERIE CENTRAFRICAINE,CAF,SOAP/CLEANING /HYGIENE SUPPLIE,"150,905.40"
HQSMS,12-07-11,0000017060,PRIYANKA (INDIA) PVT LTD,IND,KITCHENWARE,"135,000.00"
GEO01,11-07-11,0000001174,WISSOL PETROLEUM GEORGIA JSC,GEO,PETROL/BENZINE,"117,353.65"
HQSMS,11-07-11,0000017042,BESTNET A/S,DNK,MOSQUITO NET,"319,200.00"
HQSMS,11-07-11,0000017052,DANIMEX COMMUNICATION,DNK,HF EQUIPMENT,"258,722.80"
YEM01,11-07-11,0000001765,Furniture Al-Awadi,YEM,FORMING TOOLS,"249,500.00"
EGY01,10-07-11,0000000664,Chancel International,EGY,SOAP/CLEANING /HYGIENE SUPPLIE,"147,050.00"
HQSMS,08-07-11,0000017031,QINGDAO GYOHA EN TECH CO. LTD.,CHN,PLASTIC PRODUCTS (SHEETS & ROL,"140,490.00"
HQSMS,08-07-11,0000017028,VANDANA LOGISTICS,IND,KITCHENWARE,"171,460.80"
HQSMS,08-07-11,0000017023,TECHNO RELIEF OVERSEAS (I) PVT LTD,IND,BLANKETS,"111,825.00"
PAK01,08-07-11,0000002859,KUEHNE + NAGEL (PVT.) LIMITED,PAK,STORAGE/PACKING/HANDLING,"105,299.16"
KEN01,07-07-11,0000003830,COMPACT A.S.,NOR,BISCUITES,"159,313.30"
ETH01,06-07-11,0000001520,UNITED ALPHA COMMERCIAL PLC,ETH,DOMESTIC APPLIANCES,"188,336.28"
LBR01,06-07-11,0000001065,EFFICIENT LOGISTIC SERVICE,LBR,TRANSPORT SUPPORT,"117,920.00"
HQSMS,06-07-11,0000017005,Kuehne+Nagel,JOR,STORAGE/PACKING/HANDLING,"170,000.00"
HQSMS,06-07-11,0000017015,DANOFFICE PLC,DNK,COMPUTERS,"224,085.32"
ETH01,05-07-11,0000001514,OXFORD AMALGATED PRIVATE COMPANY LIMITED,ETH,BLANKETS,"148,204.79"
HQSMS,05-07-11,0000017001,NUTRISET SA,FRA,PREPARED/ PRESERVED FOODS,"162,579.40"
SOM01,05-07-11,0000000500,UNDP REPRESENTATIVE IN SOMALIA,KEN,BUSINESS/ ADMINISTRATIVE SER,"146,339.45"
HQSMS,05-07-11,0000017002,TOYOTA GIBRALTAR STOCKHOLDINGS LTD,GBR,TERRAIN VEHICLES,"287,762.81"
ETH01,05-07-11,0000001515,DES GENERAL TRADING PLC,ETH,BEDCLOTHES/ MATRESSES/ TOWELS,"149,254.50"
HQSMS,04-07-11,0000016991,VESTERGAARD FRANDSEN GROUP,CHE,MOSQUITO NET,"173,897.00"
SYR01,03-07-11,0000002675,Al-Amir Co for Food Products/Al Amir Lil,SYR,PREPARED/ PRESERVED FOODS,"294,856.55"
YEM01,02-07-11,0000001751,ALHADI TRANSPORTATION CO.,YEM,STORAGE/PACKING/HANDLING,"106,440.00"
KEN01,01-07-11,0000003810,GALANA OIL KENYA LIMITED,KEN,DIESEL,"142,345.81"
HQSMS,30-06-11,0000016961,SITA,CHE,TELECOMS SERVICES,"180,079.47"
HQSMS,30-06-11,0000016963,UNITED NATIONS OFFICE AT GENEVA,CHE,SECURITY/ SAFETY SERVICES,"3,000,000.00"
HQSMS,30-06-11,0000016958,SITA,CHE,TELECOMS SERVICES,"187,403.09"
HQSMS,30-06-11,0000016968,S&H SWITZERLAND,CHE,COMPUTER SERVICES,"107,791.12"
HQSMS,30-06-11,0000016965,S&H SWITZERLAND,CHE,COMPUTER SERVICES,"165,216.09"
HQSMS,29-06-11,0000016957,DGM VERON GRAUER S.A.,CHE,BUSINESS/ ADMINISTRATIVE SER,"117,619.60"
SDN01,29-06-11,0000003524,DIESEL GENERATORS COMPANY LTD,SDN,WATER COOLED POWER GENERATORS,"133,800.00"
TZA01,29-06-11,0000001945,ENGEN PETROLEUM (TANZANIA) LTD,TZA,DIESEL,"111,888.92"
HQSMS,27-06-11,0000016927,THE MEDICAL EXPORT GROUP BV,NLD,MISC MEDICAL SUPPLIES,"108,443.87"
HQSMS,27-06-11,0000016923,ALPINTER,BEL,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"750,000.00"
HQSMS,27-06-11,0000016920,ALPINTER,BEL,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"750,000.00"
HQSMS,27-06-11,0000016917,N-R-S INTERNATIONAL - FZE,ARE,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"745,850.00"
HQSMS,27-06-11,0000016914,N-R-S INTERNATIONAL - FZE,ARE,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"1,491,700.00"
TUN01,27-06-11,0000000095,TRAVAUX PUBLIC,TUN,STRUCTURAL BUILDING PRODUCTS /,"149,781.02"
JPN01,27-06-11,0000000358,Ippan Zaidanhojin Wesley Foundation,JPN,BUSINESS/ ADMINISTRATIVE SER,"118,298.22"
HQSMS,27-06-11,0000016929,TELECOM SYSTEMS SA,CHE,COMPUTER SERVICES,"128,354.73"
HQSMS,24-06-11,0000016904,BOSS PRO-TEC,DEU,SPARE PARTS/ ACCESSORIES,"164,634.56"
HQSMS,24-06-11,0000016905,SAUD BAHWAN AUTOMOTIVE LLC,OMN,SPARE PARTS/ ACCESSORIES,"355,947.00"
ITA01,24-06-11,0000001183,DEMO TV LTD,GBR,ADVERTISING/ INFORMATION SER,"283,988.59"
HQSMS,23-06-11,0000016903,INTERNATIONAL DISPENSARY ASSOCIATION (ID,NLD,MISC MEDICAL SUPPLIES,"266,782.36"
SDN01,23-06-11,0000003504,NORWEGIAN RFUGEE COUNCIL,SDN,BUSINESS/ ADMINISTRATIVE SER,"124,897.00"
ITA01,23-06-11,0000001171,DEMO TV LTD,GBR,ADVERTISING/ INFORMATION SER,"141,335.00"
UGA01,21-06-11,0000002532,TOYOTA UGANDA LTD,UGA,TERRAIN VEHICLES,"241,970.00"
HQSMS,20-06-11,0000016886,EMERGING MARKETS COMMUNICATIONS INC,USA,SATELLITE EQUIP/ ACCESSORIES,"215,212.00"
BWA01,17-06-11,0000000275,TRIDENT FRANCISTOWN PTY LTD,BWA,MAIZE/CORN,"101,231.90"
NPL01,16-06-11,0000000387,COMMUNICATION CORNER (P) LTD.,NPL,TELECOMS SERVICES,"360,750.00"
HQSMS,16-06-11,0000016851,DANIMEX COMMUNICATION,DNK,VHF EQUIPMENT,"152,792.41"
HQSMS,16-06-11,0000016859,PRIYANKA (INDIA) PVT LTD,IND,KITCHENWARE,"102,276.00"
COD01,16-06-11,0000003485,QINGDAO GYOHA EN TECH CO. LTD.,CHN,PLASTIC PRODUCTS (SHEETS & ROL,"104,380.50"
HQSMS,15-06-11,0000016837,SAUD BAHWAN AUTOMOTIVE LLC,OMN,SPARE PARTS/ ACCESSORIES,"161,027.89"
HQSMS,15-06-11,0000016831,SAUD BAHWAN AUTOMOTIVE LLC,OMN,TYRES/ TYRE TUBES,"335,572.00"
HQSMS,15-06-11,0000016830,Ryce East Africa Ltd,KEN,TANKERS,"168,265.17"
HQSMS,15-06-11,0000016829,BUKKEHAVE LTD.,DNK,GENERAL CARGO TRUCKS,"174,809.75"
BDI01,14-06-11,0000000355,INTERPETROL BURUNDI,BDI,DIESEL,"174,996.00"
GEO01,13-06-11,0000001163,PIRAMIDA-1 LTD.,GEO,MAINTENANCE/ CONSTRUCTION SER,"132,336.24"
GEO01,13-06-11,0000001162,IE ZURAB KUCHAVA,GEO,MAINTENANCE/ CONSTRUCTION SER,"134,012.57"
ITA01,13-06-11,0000001165,APPCO GROUP ITALIA SRL,ITA,ADVERTISING/ INFORMATION SER,"641,025.64"
TUN01,10-06-11,0000000068,KUEHNE AND NAGEL A/S,DNK,TRANSPORT SUPPORT,"120,759.99"
PAK01,10-06-11,0000002793,WACKENHUT PAKISTAN (PVT) LTD,PAK,SECURITY/ SAFETY SERVICES,"465,127.30"
HQSMS,09-06-11,0000016810,COELMO,ITA,WATER COOLED POWER GENERATORS,"356,849.01"
HQSMS,08-06-11,0000016798,ORACLE SOFTWARE GMBH,CHE,COMPUTER SERVICES,"516,524.14"
HQSMS,08-06-11,0000016804,NUTRISET SA,FRA,PREPARED/ PRESERVED FOODS,"152,837.61"
HQSMS,08-06-11,0000016802,KUEHNE AND NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"199,500.00"
TUN01,07-06-11,0000000061,ISOLMETAL,TUN,PREFABRICATED House,"124,160.58"
PAK01,06-06-11,0000002777,ESSA KHAN FILLING STATION,PAK,DIESEL,"113,676.73"
HQSMS,06-06-11,0000016769,DANIMEX COMMUNICATION,DNK,VHF EQUIPMENT,"267,953.98"
HQSMS,06-06-11,0000016760,KUEHNE AND NAGEL A/S,DNK,CHARTERS,"625,000.00"
KEN01,06-06-11,0000003722,HASS PETROLEUM (K) LTD,KEN,DIESEL,"236,668.87"
LBR01,03-06-11,0000001031,UNITED NATIONS MISSION IN LIBERIA,LBR,DIESEL,"109,477.37"
SYR01,02-06-11,0000002629,"DAHBAR,AMIN",SYR,STORAGE/PACKING/HANDLING,"137,405.36"
SYR01,02-06-11,0000002630,"DAHBAR,AMIN",SYR,STORAGE/PACKING/HANDLING,"188,849.30"
USA01,01-06-11,0000000248,S.L. GREEN,USA,BUSINESS/ ADMINISTRATIVE SER,"224,000.00"
HQSMS,01-06-11,0000016745,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"713,504.28"
PAK01,31-05-11,0000002770,IMGC GLOBAL (PVT) LTD,PAK,BEDCLOTHES/ MATRESSES/ TOWELS,"180,956.88"
TCD01,31-05-11,0000002648,WADI MOURA,TCD,TRANSPORT SUPPORT,"746,958.73"
PAK01,31-05-11,0000002771,H. SHEIKH NOOR-UD-DIN AND SONS (PVT) LTD,PAK,BLANKETS,"184,814.34"
TUN01,31-05-11,0000000049,ULYGROS,TUN,PREPARED/ PRESERVED FOODS,"171,656.93"
ETH01,30-05-11,0000001476,HILINA ENRICHED FOOD PROCESSING CENTER,ETH,PREPARED/ PRESERVED FOODS,"102,000.00"
HQSMS,30-05-11,0000016720,NATIONAL TENT HOUSE,PAK,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"178,500.00"
TZA01,30-05-11,0000001919,ENGEN PETROLEUM (TANZANIA) LTD,TZA,DIESEL,"118,729.07"
HQSMS,27-05-11,0000016714,SAUD BAHWAN AUTOMOTIVE LLC,OMN,SPARE PARTS/ ACCESSORIES,"472,720.40"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Descr,USD Amount
HQSMS,26-05-11,0000016706,PA CONSULTING SERVICES LIMITED,GBR,COMPUTER SERVICES,"690,789.47"
HQSMS,25-05-11,0000016695,H. NIZAM DIN AND SONS LTD.,PAK,CLOTHING,"138,501.70"
TUN01,25-05-11,0000000043,ISOLMETAL,TUN,PREFABRICATED House,"132,825.50"
LBR01,24-05-11,0000001019,EFFICIENT LOGISTIC SERVICE,LBR,TRANSPORT SUPPORT,"112,380.00"
HQSMS,23-05-11,0000016680,SAUD BAHWAN AUTOMOTIVE LLC,OMN,TYRES/ TYRE TUBES,"142,310.00"
HQSMS,22-05-11,0000016679,GENERAL MOTORS (KENYA) LTD.,KEN,MINIBUSES/ BUSES,"747,132.00"
SDN01,22-05-11,0000003396,Mohamed Suleiman Younis Al Tahir,SDN,MAINTENANCE/ CONSTRUCTION SER,"102,817.24"
SDN01,22-05-11,0000003401,GIAD TRACTORS & AGRICULTURE EQUIPMENT CO,SDN,AGRICULTURAL VEHICLES,"169,655.17"
ETH01,18-05-11,0000001462,TOTAL ETHIOPIA SC,ETH,COOKING STOVES,"147,763.25"
HQSMS,18-05-11,0000016647,SITA,CHE,TELECOMS SERVICES,"186,524.77"
SDN01,17-05-11,0000003180,DIESEL GENERATOR CO. LTD.,SDN,WATER COOLED POWER GENERATORS,"124,000.00"
BDI01,17-05-11,0000000353,INTERPETROL BURUNDI,BDI,DIESEL,"123,661.83"
ETH01,17-05-11,0000001457,UNITED ALPHA COMMERCIAL PLC,ETH,DOMESTIC APPLIANCES,"148,427.18"
HQSMS,13-05-11,0000016624,UNITED NATIONS OFFICE AT GENEVA,CHE,BUSINESS/ ADMINISTRATIVE SER,"231,148.00"
HQSMS,13-05-11,0000016608,MOTORENFABRIK HATZ GMBH & CO. KG,DEU,AIR COOLED POWER GENERATORS,"156,065.80"
HQSMS,13-05-11,0000016616,GENERAL MOTORS (KENYA) LTD.,KEN,GENERAL CARGO TRUCKS,"102,379.00"
HQSMS,13-05-11,0000016622,UNITED NATIONS OFFICE AT NAIROBI,KEN,BUSINESS/ ADMINISTRATIVE SER,"677,749.00"
HQSMS,13-05-11,0000016625,UNITED NATIONS OFFICE AT GENEVA,CHE,BUSINESS/ ADMINISTRATIVE SER,"215,714.00"
TCD01,13-05-11,0000002577,LIBYA OIL TCHAD SA,TCD,DIESEL,"248,105.84"
TCD01,13-05-11,0000002579,LIBYA OIL TCHAD SA,TCD,DIESEL,"136,772.26"
HQSMS,13-05-11,0000016620,UNITED NATIONS OFFICE AT GENEVA,CHE,BUSINESS/ ADMINISTRATIVE SER,"1,665,745.00"
COG01,12-05-11,0000000741,HUILERIE SAVONNERIE CENTRAFRICAINE,CAF,SOAP/CLEANING /HYGIENE SUPPLIE,"117,442.20"
ETH01,12-05-11,0000001452,ETAB SOAP FACTORY,ETH,SOAP/CLEANING /HYGIENE SUPPLIE,"257,967.13"
TCD01,12-05-11,0000002572,LIBYA OIL TCHAD SA,TCD,DIESEL,"142,285.74"
HQSMS,11-05-11,0000016585,VANDANA LOGISTICS,IND,KITCHENWARE,"364,500.00"
HQSMS,11-05-11,0000016588,KITCHEN ESSENTIALS,IND,BLANKETS,"231,525.00"
HQSMS,11-05-11,0000016581,VANDANA LOGISTICS,IND,BEDCLOTHES/ MATRESSES/ TOWELS,"102,960.00"
GEO01,11-05-11,0000001150,GURAMI GOGBERASHVILI IE,GEO,BEDCLOTHES/ MATRESSES/ TOWELS,"101,012.27"
IRQ01,11-05-11,0000001107,UNITED NATIONS ASS. MISSION FOR IRAQ,KWT,BUSINESS/ ADMINISTRATIVE SER,"162,975.00"
ECU01,10-05-11,0000000777,CORPORACION FAVORITA C.A.,ECU,BUSINESS/ ADMINISTRATIVE SER,"145,000.00"
HQSMS,10-05-11,0000016580,TOYOTA GIBRALTAR STOCKHOLDINGS LTD,GBR,OTHER SPECIALIZED VEHICLES,"101,533.39"
TCD01,09-05-11,0000002555,LIBYA OIL TCHAD SA,TCD,DIESEL,"118,571.46"
HQSMS,06-05-11,0000016555,INTERWORKS LLC,USA,EDUCATION/ TRAINING SERVICES,"106,320.00"
HQSMS,06-05-11,0000016556,INDIA IMPEX,IND,LAMP/ LAMP COMPONENTS,"114,000.00"
ITA01,05-05-11,0000001135,VIESSE SPA,ITA,ADVERTISING/ INFORMATION SER,"222,222.22"
HQSMS,05-05-11,0000016538,KUEHNE AND NAGEL A/S,DNK,TRANSPORT SUPPORT,"369,000.00"
HQSMS,04-05-11,0000016526,SPARTAN RELIEF SUPPLIES LIMITED,KEN,ROOFING MATERIAL,"616,000.00"
HQSMS,04-05-11,0000016529,EMERGING MARKETS COMMUNICATIONS INC,USA,TELECOMS SERVICES,"988,454.91"
HQSMS,04-05-11,0000016532,ORACLE SOFTWARE GMBH,CHE,COMPUTER SERVICES,"191,849.06"
TZA01,04-05-11,0000001875,ENGEN PETROLEUM (TANZANIA) LTD,TZA,DIESEL,"114,742.74"
HQSMS,03-05-11,0000016522,HUGH WOOD INC,USA,INSURANCE SERVICES,"431,078.00"
TCD01,03-05-11,0000002525,SCRIT (MAHAMAT ALI AMADAYE),TCD,WATER PUMPS,"101,632.67"
HQSMS,29-04-11,0000016510,SWISSCOM (Switzerland) Ltd,CHE,MISC TELECOMS ACCESSORIES,"104,839.16"
LBR01,28-04-11,0000000978,REELIN LIBERIA INC.,LBR,DELIVERY VEHICLES/ PICK-UPS,"378,300.00"
HQSMS,27-04-11,0000016494,UN INTERNATIONAL COMPUTING CENTRE,CHE,COMPUTER SERVICES,"580,719.00"
HQSMS,27-04-11,0000016491,UNITED NATIONS OFFICE AT GENEVA,CHE,SECURITY/ SAFETY SERVICES,"750,000.00"
HQSMS,27-04-11,0000016492,UNITED NATIONS OFFICE AT GENEVA,CHE,BUSINESS/ ADMINISTRATIVE SER,"300,000.00"
IND01,26-04-11,0000000234,DREAMSTOREONLINE.COM PVT LTD,IND,BUSINESS/ ADMINISTRATIVE SER,"112,633.95"
HQSMS,26-04-11,0000016489,KUEHNE AND NAGEL A/S,DNK,TRANSPORT SUPPORT,"123,625.00"
LBR01,26-04-11,0000000975,AFRICA MOTORS (LIBERIA) INC.,LBR,MOTORIZED CYCLES,"182,500.00"
HQSMS,21-04-11,0000016477,TOYOTA GIBRALTAR STOCKHOLDINGS LTD,GBR,TERRAIN VEHICLES,"259,000.00"
HQSMS,21-04-11,0000016476,KUEHNE AND NAGEL A/S,DNK,CHARTERS,"220,000.00"
HQSMS,20-04-11,0000016475,KUEHNE AND NAGEL A/S,DNK,TRANSPORT SUPPORT,"297,000.00"
HQSMS,18-04-11,0000016458,KUEHNE AND NAGEL A/S,DNK,CHARTERS,"1,812,253.52"
HQSMS,18-04-11,0000016459,WORLD FOOD PROGRAMME,ITA,CHARTERS,"131,724.00"
ETH01,14-04-11,0000001423,FAFFA FOOD SHARE COMPANY,ETH,PREPARED/ PRESERVED FOODS,"106,910.77"
HQSMS,14-04-11,0000016457,KUEHNE AND NAGEL A/S,DNK,CHARTERS,"206,000.00"
GEO01,14-04-11,0000001135,WISSOL PETROLEUM GEORGIA JSC,GEO,PETROL/BENZINE,"108,852.08"
ITA01,14-04-11,0000001119,APPCO GROUP ITALIA SRL,ITA,ADVERTISING/ INFORMATION SER,"633,802.82"
ITA01,14-04-11,0000001118,DEMO TV LTD,GBR,ADVERTISING/ INFORMATION SER,"318,100.27"
HQSMS,13-04-11,0000016436,ENCOMPASS LLC,USA,EDUCATION/ TRAINING SERVICES,"312,893.65"
