Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Descr,USD Amount
PAK01,26-Oct-09,0000001631,IMGC GLOBAL (PVT) LTD,PAK,MAINTENANCE/ CONSTRUCTION SER,"2,269,301"
PAK01,26-Oct-09,0000001632,H. SHEIKH NOOR-UD-DIN & SONS (PVT) LTD,PAK,MAINTENANCE/ CONSTRUCTION SER,"1,177,391"
PAK01,26-Oct-09,0000001633,FMG SUPPLIES,PAK,MAINTENANCE/ CONSTRUCTION SER,"931,749"
PAK01,26-Oct-09,0000001634,PAK BUSINESS INTERNATIONAL,PAK,MAINTENANCE/ CONSTRUCTION SER,"172,913"
TZA01,26-Oct-09,0000001275,ENGEN PETROLEUM (TANZANIA) LTD,TZA,DIESEL,"205,838"
HQSMS,21-Oct-09,0000012028,SOS ASSISTANCE SA,CHE,HEALTHCARE SERVICES,"121,092"
KEN01,21-Oct-09,0000001796,GALANA OIL KENYA LIMITED,KEN,DIESEL,"103,267"
SYR01,21-Oct-09,0000001690,"AL-HALLAK, Abed Al-Aziz",SYR,PAPER PRODUCTS,"143,366"
YEM01,20-Oct-09,0000000876,ALSELWI TRADING,YEM,BEDCLOTHES/ MATRESSES/ TOWELS,"340,762"
HQSMS,16-Oct-09,0000011990,QINGDAO GYOHA EN TECH CO. LTD.,CHN,PLASTIC PRODUCTS (SHEETS & ROL,"1,286,610"
HQSMS,16-Oct-09,0000011991,KUEHNE & NAGEL A/S,DNK,TRANSPORT SUPPORT,"101,090"
ETH01,13-Oct-09,0000000759,WAHEEN DRILLING COMPANY,ETH,WATER TREATMENT EQUIP/ SUPPL,"118,862"
HQSMS,13-Oct-09,0000011958,VANDANA LOGISTICS,IND,KITCHENWARE,"120,606"
HQSMS,13-Oct-09,0000011968,EMERGING MARKETS COMMUNICATIONS INC,USA,TELECOMS SERVICES,"646,469"
PAK01,13-Oct-09,0000001609,ALI BROTHERS,PAK,MAINTENANCE/ CONSTRUCTION SER,"641,537"
TCD01,13-Oct-09,0000001464,ENTREPRISE E G C R,TCD,WATER TREATMENT EQUIP/ SUPPL,"122,979"
TCD01,13-Oct-09,0000001465,SOTRADEC SARL,TCD,MAINTENANCE/ CONSTRUCTION SER,"239,562"
ZAF01,13-Oct-09,0000000429,Mercedes Benz,ZAF,SPARE PARTS/ ACCESSORIES,"102,895"
HQSMS,12-Oct-09,0000011953,S&H SWITZERLAND,CHE,COMPUTER SERVICES,"549,759"
RSHNA,12-Oct-09,0000000369,CORRUGATED SHEETS LIMITED,KEN,ROOFING MATERIAL,"130,539"
TCD01,12-Oct-09,0000001462,BRAHIM MOUSSA CHAHAD,TCD,MAINTENANCE/ CONSTRUCTION SER,"102,417"
HQSMS,8-Oct-09,0000011935,INTERNATIONAL DISPENSARY ASSOCIATION (ID,NLD,MISC DRUGS,"141,729"
GEO01,7-Oct-09,0000000768,MERKANI LTD,GEO,PACKAGING/ ARCHIVE EQUIP/ SUP,"126,747"
GEO01,7-Oct-09,0000000769,LEVAN TVILDIANI IND.ENTERPRENEUR,GEO,PACKAGING/ ARCHIVE EQUIP/ SUP,"111,747"
HQSMS,6-Oct-09,0000011928,GENERAL MOTORS (KENYA) LTD.,KEN,GENERAL CARGO TRUCKS,"217,401"
TZA01,6-Oct-09,0000001249,TANZANIA RAILWAYS LIMITED,TZA,CHARTERS,"166,800"
AFG01,5-Oct-09,0000001187,ARMOURED PROJECT VEHICLE,GIB,ARMOURED VEHICLES,"383,160"
ETH01,1-Oct-09,0000000751,PALM ETHIOPIA PLC,ETH,SOAP/CLEANING /HYGIENE SUPPLIE,"126,911"
HQSMS,1-Oct-09,0000011907,SOS ASSISTANCE SA,CHE,HEALTHCARE SERVICES,"107,724"
CMR01,30-Sep-09,0000000579,T.KENMALI CONSTRUCTION SARL,CMR,MAINTENANCE/ CONSTRUCTION SER,"103,581"
HQSMS,30-Sep-09,0000011902,BELGACOM,BEL,COMPUTER SERVICES,"153,184"
PNG01,30-Sep-09,0000000019,UMW NIUGINI LIMITED,PNG,CONSTRUCTION VEHICLES/EQUIP,"114,031"
HQSMS,29-Sep-09,0000011884,SITA,CHE,COMPUTER SERVICES,"107,044"
HQSMS,29-Sep-09,0000011891,KUEHNE & NAGEL A/S,DNK,STORAGE/PACKING/HANDLING,"113,467"
MRT01,29-Sep-09,0000000128,ETS BAH OULD KHATTARY,MRT,MAINTENANCE/ CONSTRUCTION SER,"138,185"
HQSMS,28-Sep-09,0000011875,PUYOUNG IND CO. LTD,KOR,PLASTIC PRODUCTS (SHEETS & ROL,"256,750"
HQSMS,25-Sep-09,0000011871,KUEHNE & NAGEL A/S,DNK,TRANSPORT SUPPORT,"103,450"
TCD01,25-Sep-09,0000001436,E.T.E.CO.GE,TCD,WATER TREATMENT EQUIP/ SUPPL,"106,276"
TCD01,24-Sep-09,0000001430,ENTREPRISE ECOHBS,TCD,MAINTENANCE/ CONSTRUCTION SER,"180,134"
TCD01,24-Sep-09,0000001431,ENTREPRISE ECOBAGEC,TCD,MAINTENANCE/ CONSTRUCTION SER,"363,050"
THA01,24-Sep-09,0000000334,APPCO LIMITED,THA,ADVERTISING/ INFORMATION SER,"501,432"
HQSMS,23-Sep-09,0000011847,MABATI ROLLING MILLS LTD,KEN,ROOFING MATERIAL,"1,017,428"
LBR01,23-Sep-09,0000000580,UNITED NATIONS MISSION IN LIBERIA,LBR,DIESEL,"174,955"
LBR01,23-Sep-09,0000000581,UNITED NATIONS MISSION IN LIBERIA,LBR,DIESEL,"159,344"
TZA01,23-Sep-09,0000001223,ENGEN PETROLEUM (TANZANIA) LTD,TZA,DIESEL,"181,280"
TZA01,23-Sep-09,0000001225,ENGEN PETROLEUM (TANZANIA) LTD,TZA,DIESEL,"109,295"
TZA01,23-Sep-09,0000001226,ENGEN PETROLEUM (TANZANIA) LTD,TZA,DIESEL,"134,337"
HQSMS,22-Sep-09,0000011833,SITA,CHE,COMPUTER SERVICES,"121,066"
HQSMS,18-Sep-09,0000011819,Sunrise Corporation,IND,PLASTIC PRODUCTS (SHEETS & ROL,"178,000"
DZA01,17-Sep-09,0000000244,"DJEMMAL, Abderrazak",DZA,CIVIL AFFAIRS SERVICES,"268,405"
HQSMS,17-Sep-09,0000011812,TOYOTA MOTOR CORPORATION,JPN,TERRAIN VEHICLES,"102,477"
KEN01,17-Sep-09,0000001687,GTZ-UNHCR KAKUMA 2007,KEN,COOKING STOVES,"163,421"
ETH01,16-Sep-09,0000000739,SAMUEL AYALEW GENERAL IMPORTER,ETH,CLOTHING,"108,000"
HQSMS,16-Sep-09,0000011805,QINGDAO GYOHA EN TECH CO. LTD.,CHN,PLASTIC PRODUCTS (SHEETS & ROL,"191,625"
TCD01,16-Sep-09,0000001417,SOCATAM S.A,TCD,FUEL PUMPS,"263,219"
HQSMS,15-Sep-09,0000011788,DANOFFICE PLC,DNK,MISC COMPUTER EQUIP/SUPPL,"193,916"
HQSMS,15-Sep-09,0000011790,TOYOTA MOTOR CORPORATION,JPN,TERRAIN VEHICLES,"679,391"
HQSMS,15-Sep-09,0000011794,N-R-S INTERNATIONAL - FZE,ARE,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"486,000"
HQSMS,15-Sep-09,0000011797,NATIONAL TENT HOUSE,PAK,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"483,750"
LKA01,15-Sep-09,0000001360,KESELWATTA DISTRIBUTORS (PVT) LTD,LKA,WATER BUCKET/ BASINE,"148,875"
TZA01,15-Sep-09,0000001211,TANZANIA RAILWAYS LIMITED,TZA,CHARTERS,"139,000"
HQSMS,14-Sep-09,0000011776,QINGDAO GYOHA EN TECH CO. LTD.,CHN,PLASTIC PRODUCTS (SHEETS & ROL,"325,500"
HQSMS,14-Sep-09,0000011779,INDO-DANE TEXTILE INDUSTRIES PVT. LTD.,IND,BLANKETS,"138,600"
KEN01,14-Sep-09,0000001668,KALUWORKS LTD.,KEN,KITCHENWARE,"139,860"
SYR01,14-Sep-09,0000001624,Walid & Nabil & Mhd Khaled Rankousi,CHE,STORAGE/PACKING/HANDLING,"127,319"
GEO01,11-Sep-09,0000000752,KOME LTD,GEO,"STRUCTURAL MATERIALS ( TIMBER,","334,497"
KEN01,11-Sep-09,0000001667,GALANA OIL KENYA LIMITED,KEN,DIESEL,"507,237"
IRQ01,10-Sep-09,0000000635,Kuehne+Nagel,JOR,CARGO/PASSENGER TRANSPORT,"133,129"
KEN01,10-Sep-09,0000001666,KINGS WEAR LIMITED,KEN,PERSONAL CARE PRODUCTS,"100,579"
HQSMS,9-Sep-09,0000011754,INDO-DANE TEXTILE INDUSTRIES PVT. LTD.,IND,PERSONAL CARE PRODUCTS,"210,000"
HQSMS,9-Sep-09,0000011759,ASC SOFTWARE CONSULTANTS GMBH,DEU,COMPUTER SERVICES,"112,590"
ITA01,9-Sep-09,0000000683,ED CONTACT S.R.L.,ITA,ADVERTISING/ INFORMATION SER,"112,364"
KEN01,9-Sep-09,0000001664,BIDCO OIL REFINERIES LIMITED,KEN,SOAP/CLEANING /HYGIENE SUPPLIE,"105,440"
KEN01,9-Sep-09,0000001665,KALUWORKS LTD.,KEN,KITCHENWARE,"161,875"
HQSMS,8-Sep-09,0000011747,QINGDAO GYOHA EN TECH CO. LTD.,CHN,PLASTIC PRODUCTS (SHEETS & ROL,"657,000"
MRT01,8-Sep-09,0000000124,ETS BAH OULD KHATTARY,MRT,CONCRETE/ CEMENT/ PLASTER,"110,775"
TZA01,8-Sep-09,0000001201,ALLIED TRANSPORT AGENT,TZA,CARGO/PASSENGER TRANSPORT,"101,250"
LKA01,7-Sep-09,0000001346,LAKSIRI ENTERPRISES,LKA,"STRUCTURAL MATERIALS ( TIMBER,","163,211"
HQSMS,6-Sep-09,0000011741,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"830,820"
HQSMS,6-Sep-09,0000011742,STAR PROJECT VEHICLES LTD,GIB,GENERAL CARGO TRUCKS,"512,701"
YEM01,5-Sep-09,0000000817,ALSELWI TRADING,YEM,BEDCLOTHES/ MATRESSES/ TOWELS,"147,736"
HQSMS,4-Sep-09,0000011733,SPARTAN RELIEF SUPPLIES LIMITED,KEN,BLANKETS,"269,000"
HQSMS,4-Sep-09,0000011736,LLC Factory RIDA,RUS,ARMOURED VEHICLES,"350,408"
HQSMS,4-Sep-09,0000011737,A TO Z TEXTILE MILLS LTD,TZA,MOSQUITO NET,"876,248"
HQSMS,3-Sep-09,0000011729,WESTERN AUTO LLC,ARE,WATER COOLED POWER GENERATORS,"103,144"
GEO01,2-Sep-09,0000000744,LTD FENILI,GEO,MAINTENANCE/ CONSTRUCTION SER,"352,036"
HQSMS,1-Sep-09,0000011710,BOSS PRO-TEC,DEU,SPARE PARTS/ ACCESSORIES,"151,413"
TZA01,29-Aug-09,0000001183,ENGEN PETROLEUM (TANZANIA) LTD,TZA,DIESEL,"134,956"
TZA01,29-Aug-09,0000001185,ENGEN PETROLEUM (TANZANIA) LTD,TZA,DIESEL,"103,194"
HQSMS,27-Aug-09,0000011699,SIEMENS SUISSE SA,CHE,SECURITY/ DETECTION EQUIP/ SUP,"154,643"
LKA01,27-Aug-09,0000001331,MANISHA (PVT) LTD,LKA,TOOL KITS,"114,682"
PAK01,27-Aug-09,0000001548,KHAN TRADING COMPANY,PAK,PREPARED/ PRESERVED FOODS,"254,225"
HQSMS,26-Aug-09,0000011689,F.HOFFMANN-LA ROCHE LTD,CHE,SPECIALIZED DRUGS,"169,242"
PAK01,26-Aug-09,0000001546,NATIONAL TENT HOUSE,PAK,PREPARED/ PRESERVED FOODS,"257,664"
PAK01,26-Aug-09,0000001547,H. NIZAM DIN AND SONS LTD.,PAK,PREPARED/ PRESERVED FOODS,"230,400"
HQSMS,25-Aug-09,0000011665,ASC SOFTWARE CONSULTANTS GMBH,DEU,COMPUTER SERVICES,"109,972"
HQSMS,24-Aug-09,0000011651,RR DONNELLEY & SONS COMPANY,USA,BUSINESS/ ADMINISTRATIVE SER,"999,222"
HQSMS,24-Aug-09,0000011655,VANDANA LOGISTICS,IND,KITCHENWARE,"160,808"
HQSMS,19-Aug-09,0000011631,QINGDAO GYOHA EN TECH CO. LTD.,CHN,PLASTIC PRODUCTS (SHEETS & ROL,"657,863"
TZA01,19-Aug-09,0000001162,TANZANIA RAILWAYS LIMITED,TZA,CHARTERS,"222,400"
COD01,18-Aug-09,0000001799,PETROTECH OIL CORPORATION,ZMB,DIESEL,"120,000"
HQSMS,18-Aug-09,0000011616,ALPINTER,BEL,WATER CANS,"117,978"
HQSMS,17-Aug-09,0000011602,KALUWORKS LTD.,KEN,KITCHENWARE,"283,800"
HQSMS,17-Aug-09,0000011607,TOYOTA MOTOR CORPORATION,JPN,DELIVERY VEHICLES/ PICK-UPS,"185,947"
HQSMS,14-Aug-09,0000011587,DANOFFICE PLC,DNK,COMPUTERS,"134,594"
HQSMS,13-Aug-09,0000011578,Sunrise Corporation,IND,PLASTIC PRODUCTS (SHEETS & ROL,"106,800"
HQSMS,12-Aug-09,0000011574,Comsoft direct SA,CHE,COMPUTER SERVICES,"142,772"
KEN01,12-Aug-09,0000001587,BIDCO OIL REFINERIES LIMITED,KEN,SOAP/CLEANING /HYGIENE SUPPLIE,"160,000"
AFG01,11-Aug-09,0000001113,TECHNO RELIEF OVERSEAS (I) PVT LTD,IND,BLANKETS,"309,375"
AFG01,11-Aug-09,0000001114,PUYOUNG IND CO. LTD,KOR,PLASTIC PRODUCTS (SHEETS & ROL,"237,000"
AFG01,11-Aug-09,0000001116,TECHNO RELIEF OVERSEAS (I) PVT LTD,IND,BLANKETS,"206,250"
AFG01,11-Aug-09,0000001117,PUYOUNG IND CO. LTD,KOR,PLASTIC PRODUCTS (SHEETS & ROL,"165,900"
AFG01,11-Aug-09,0000001119,TECHNO RELIEF OVERSEAS (I) PVT LTD,IND,BLANKETS,"186,313"
AFG01,11-Aug-09,0000001120,PUYOUNG IND CO. LTD,KOR,PLASTIC PRODUCTS (SHEETS & ROL,"189,600"
AFG01,11-Aug-09,0000001122,TECHNO RELIEF OVERSEAS (I) PVT LTD,IND,BLANKETS,"186,313"
AFG01,11-Aug-09,0000001123,PUYOUNG IND CO. LTD,KOR,PLASTIC PRODUCTS (SHEETS & ROL,"142,200"
AFG01,11-Aug-09,0000001125,TECHNO RELIEF OVERSEAS (I) PVT LTD,IND,BLANKETS,"461,313"
AFG01,11-Aug-09,0000001126,PUYOUNG IND CO. LTD,KOR,PLASTIC PRODUCTS (SHEETS & ROL,"331,800"
KEN01,10-Aug-09,0000001580,KOBIL PETROLEUM COMPANY LTD,KEN,DIESEL,"110,561"
PAK01,10-Aug-09,0000001518,NATIONAL TENT HOUSE,PAK,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"1,632,500"
HQSMS,6-Aug-09,0000011524,TOYOTA GIBRALTAR STOCKHOLDINGS LTD,GBR,DELIVERY VEHICLES/ PICK-UPS,"106,795"
HQSMS,6-Aug-09,0000011526,QINGDAO GYOHA EN TECH CO. LTD.,CHN,PLASTIC PRODUCTS (SHEETS & ROL,"109,938"
HQSMS,6-Aug-09,0000011530,PUYOUNG IND CO. LTD,KOR,PLASTIC PRODUCTS (SHEETS & ROL,"363,400"
HQSMS,6-Aug-09,0000011547,KJAER +KJAER A/S,DNK,MOTORIZED CYCLES,"127,469"
MRT01,5-Aug-09,0000000116,ETS BAH OULD KHATTARY,MRT,MAINTENANCE/ CONSTRUCTION SER,"107,593"
SYR01,4-Aug-09,0000001560,"AL-HALLAK, Abed Al-Aziz",SYR,CLOTHING,"729,444"
RSHNA,3-Aug-09,0000000352,AL TASAHEEL (ASP) TRADING LLC,ARE,SPARE PARTS/ ACCESSORIES,"125,387"
RSHNA,3-Aug-09,0000000353,D. T. DOBIE & CO (K) LTD,KEN,SPARE PARTS/ ACCESSORIES,"109,095"
IRQ01,2-Aug-09,0000000614,UNITED NATIONS ASS. MISSION FOR IRAQ,KWT,BUSINESS/ ADMINISTRATIVE SER,"113,216"
HQSMS,1-Aug-09,0000011500,SIFY TECHNOLOGIES LTD,IND,EDUCATION/ TRAINING SERVICES,"150,000"
HQSMS,31-Jul-09,0000011492,BESTNET EUROPE LTD,GBR,MOSQUITO NET,"198,260"
HQSMS,31-Jul-09,0000011495,DANOFFICE PLC,DNK,COMPUTERS,"144,944"
HQSMS,29-Jul-09,0000011473,QINGDAO GYOHA EN TECH CO. LTD.,CHN,PLASTIC PRODUCTS (SHEETS & ROL,"1,806,750"
HQSMS,29-Jul-09,0000011475,KUEHNE & NAGEL A/S,DNK,TRANSPORT SUPPORT,"140,160"
HQSMS,29-Jul-09,0000011479,VESTERGAARD FRANDSEN GROUP,CHE,MOSQUITO NET,"1,015,040"
PAK01,28-Jul-09,0000001474,H. SHEIKH NOOR-UD-DIN & SONS (PVT) LTD,PAK,BLANKETS,"788,000"
PAK01,28-Jul-09,0000001475,IMGC GLOBAL (PVT) LTD,PAK,BLANKETS,"293,040"
PAK01,28-Jul-09,0000001476,H. NIZAM DIN AND SONS LTD.,PAK,BLANKETS,"2,525,100"
PAK01,28-Jul-09,0000001477,NATIONAL TENT HOUSE,PAK,BLANKETS,"695,835"
PAK01,28-Jul-09,0000001478,FMG SUPPLIES,PAK,BEDCLOTHES/ MATRESSES/ TOWELS,"2,259,281"
PAK01,28-Jul-09,0000001480,IMGC GLOBAL (PVT) LTD,PAK,BEDCLOTHES/ MATRESSES/ TOWELS,"515,520"
PAK01,28-Jul-09,0000001484,FMG SUPPLIES,PAK,WATER CANS,"150,000"
PAK01,28-Jul-09,0000001485,NATIONAL TENT HOUSE,PAK,KITCHENWARE,"498,900"
PAK01,28-Jul-09,0000001486,PEARL ASSOCIATES,PAK,KITCHENWARE,"650,800"
PAK01,28-Jul-09,0000001487,BARKAT ENTERPRISES (Pvt) Ltd,PAK,KITCHENWARE,"107,277"
PAK01,28-Jul-09,0000001488,DOGAR TRADING CORPORATION (Pvt) Ltd,PAK,KITCHENWARE,"1,153,238"
PAK01,28-Jul-09,0000001490,NATIONAL TENT HOUSE,PAK,WATER BUCKET/ BASINE,"171,750"
PAK01,28-Jul-09,0000001491,PEARL ASSOCIATES,PAK,WATER BUCKET/ BASINE,"195,502"
PAK01,28-Jul-09,0000001492,Top Star Industries ( Pvt ) Limited,PAK,BEDCLOTHES/ MATRESSES/ TOWELS,"410,800"
PAK01,28-Jul-09,0000001493,NATIONAL TENT HOUSE,PAK,BEDCLOTHES/ MATRESSES/ TOWELS,"226,875"
PAK01,28-Jul-09,0000001494,FMG SUPPLIES,PAK,BEDCLOTHES/ MATRESSES/ TOWELS,"157,000"
HQSMS,27-Jul-09,0000011469,CORNERSTONE ONDEMAND INC.,USA,EDUCATION/ TRAINING SERVICES,"296,765"
HQSMS,24-Jul-09,0000011460,DANOFFICE PLC,DNK,COMPUTERS,"188,385"
HQSMS,24-Jul-09,0000011461,OPTIMIS HCM SARL,CHE,BUSINESS/ ADMINISTRATIVE SER,"147,919"
KEN01,24-Jul-09,0000001554,EXPORT TRADING COMPANY LTD,KEN,SEEDS/ BULBS/ SEEDLINGS,"240,726"
KEN01,24-Jul-09,0000001555,EXPORT TRADING COMPANY LTD,KEN,SEEDS/ BULBS/ SEEDLINGS,"228,275"
KEN01,24-Jul-09,0000001556,EXPORT TRADING COMPANY LTD,KEN,LENTILS,"383,493"
KEN01,24-Jul-09,0000001557,EXPORT TRADING COMPANY LTD,KEN,LENTILS,"1,403,001"
NGA01,24-Jul-09,0000000271,UNITED NATIONS DEVELOPMENT PROGRAMME,NGA,TELECOMS SERVICES,"106,886"
HQSMS,23-Jul-09,0000011457,ENCOMPASS LLC,USA,EDUCATION/ TRAINING SERVICES,"195,488"
HQSMS,23-Jul-09,0000011458,TOYOTA MOTOR CORPORATION,JPN,TERRAIN VEHICLES,"634,684"
KEN01,22-Jul-09,0000001532,KUEHNE + NAGEL,ARE,TRANSPORT SUPPORT,"230,055"
KEN01,22-Jul-09,0000001539,Vital Civil Works Ltd,KEN,MAINTENANCE/ CONSTRUCTION SER,"121,555"
KEN01,22-Jul-09,0000001540,KHER CONSTRUCTION & ENGINEERING CO. LTD.,KEN,MAINTENANCE/ CONSTRUCTION SER,"121,555"
KEN01,22-Jul-09,0000001541,ZAMIL CONSTRUCTION & TRANSPORTERS,KEN,MAINTENANCE/ CONSTRUCTION SER,"122,207"
HQSMS,21-Jul-09,0000011446,S&H SWITZERLAND,CHE,COMPUTER SERVICES,"447,509"
RWA01,21-Jul-09,0000000336,KOBIL RWANDA SARL,RWA,DIESEL,"148,635"
TZA01,21-Jul-09,0000001129,ENGEN PETROLEUM (TANZANIA) LTD,TZA,DIESEL,"131,184"
HQSMS,17-Jul-09,0000011433,UN INTERNATIONAL COMPUTING CENTRE,CHE,COMPUTER SERVICES,"1,800,000"
RWA01,17-Jul-09,0000000326,PROPERTY CONSULT LTD,RWA,TYRES/ TYRE TUBES,"103,595"
RWA01,17-Jul-09,0000000332,DEPOT PHARMACEUTIQUE LE MEDICAL,RWA,MISC DRUGS,"139,717"
HQSMS,15-Jul-09,0000011403,TOYOTA MOTOR CORPORATION,JPN,DELIVERY VEHICLES/ PICK-UPS,"114,627"
PAK01,15-Jul-09,0000001460,ALPINTER,BEL,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"4,360,000"
HQSMS,13-Jul-09,0000011378,EMERGING MARKETS COMMUNICATIONS INC,USA,TELECOMS SERVICES,"580,734"
HQSMS,13-Jul-09,0000011386,DGM VERON GRAUER S.A.,CHE,MAINTENANCE/ CONSTRUCTION SER,"172,970"
HQSMS,9-Jul-09,0000011369,S&H SWITZERLAND,CHE,COMPUTER SERVICES,"247,087"
KEN01,8-Jul-09,0000001476,RAJWA COMPANY LIMITED,KEN,MAINTENANCE/ CONSTRUCTION SER,"174,263"
TZA01,8-Jul-09,0000001124,TANZANIA RAILWAYS LIMITED,TZA,CHARTERS,"250,200"
PAK01,7-Jul-09,0000001440,BIO-ID TECHNOLOGIES SA,CHE,COMPUTER SERVICES,"166,500"
HQSMS,6-Jul-09,0000011341,THE MEDICAL EXPORT GROUP BV,NLD,MISC MEDICAL SUPPLIES,"620,255"
HQSMS,3-Jul-09,0000011323,INTERNATIONAL DISPENSARY ASSOCIATION (ID,NLD,MISC DRUGS,"101,739"
KEN01,3-Jul-09,0000001462,KOBIL PETROLEUM COMPANY LTD,KEN,DIESEL,"167,540"
HQSMS,2-Jul-09,0000011311,PUYOUNG IND CO. LTD,KOR,PLASTIC PRODUCTS (SHEETS & ROL,"1,343,000"
HQSMS,2-Jul-09,0000011312,QINGDAO GYOHA EN TECH CO. LTD.,CHN,PLASTIC PRODUCTS (SHEETS & ROL,"1,861,500"
HQSMS,2-Jul-09,0000011313,KUEHNE & NAGEL A/S,DNK,TRANSPORT SUPPORT,"158,250"
HQSMS,2-Jul-09,0000011315,KUEHNE & NAGEL A/S,DNK,TRANSPORT SUPPORT,"158,250"
HQSMS,2-Jul-09,0000011318,VESTERGAARD FRANDSEN GROUP,CHE,MOSQUITO NET,"998,400"
PAK01,2-Jul-09,0000001409,H. SHEIKH NOOR-UD-DIN & SONS (PVT) LTD,PAK,BLANKETS,"985,000"
PAK01,2-Jul-09,0000001410,IMGC GLOBAL (PVT) LTD,PAK,BLANKETS,"610,500"
PAK01,2-Jul-09,0000001411,H. NIZAM DIN AND SONS LTD.,PAK,BLANKETS,"252,600"
PAK01,2-Jul-09,0000001412,NATIONAL TENT HOUSE,PAK,BLANKETS,"169,600"
PAK01,2-Jul-09,0000001413,FMG SUPPLIES,PAK,BEDCLOTHES/ MATRESSES/ TOWELS,"606,200"
PAK01,2-Jul-09,0000001414,GOHAR TEXTILE MILLS PVT. LTD,PAK,BEDCLOTHES/ MATRESSES/ TOWELS,"279,300"
PAK01,2-Jul-09,0000001415,IMGC GLOBAL (PVT) LTD,PAK,BEDCLOTHES/ MATRESSES/ TOWELS,"268,500"
PAK01,2-Jul-09,0000001418,PEARL ASSOCIATES,PAK,BEDCLOTHES/ MATRESSES/ TOWELS,"579,750"
PAK01,2-Jul-09,0000001423,FMG SUPPLIES,PAK,WATER CANS,"100,000"
PAK01,2-Jul-09,0000001424,NATIONAL TENT HOUSE,PAK,KITCHENWARE,"415,750"
PAK01,2-Jul-09,0000001425,PEARL ASSOCIATES,PAK,KITCHENWARE,"406,750"
PAK01,2-Jul-09,0000001426,BARKAT ENTERPRISES (Pvt) Ltd,PAK,KITCHENWARE,"320,000"
PAK01,2-Jul-09,0000001427,DOGAR TRADING CORPORATION (Pvt) Ltd,PAK,KITCHENWARE,"432,500"
PAK01,2-Jul-09,0000001428,IMGC GLOBAL (PVT) LTD,PAK,WATER BUCKET/ BASINE,"202,500"
PAK01,2-Jul-09,0000001429,NATIONAL TENT HOUSE,PAK,WATER BUCKET/ BASINE,"183,200"
PAK01,2-Jul-09,0000001430,PEARL ASSOCIATES,PAK,WATER BUCKET/ BASINE,"199,200"
PAK01,2-Jul-09,0000001431,Top Star Industries ( Pvt ) Limited,PAK,BEDCLOTHES/ MATRESSES/ TOWELS,"237,000"
PAK01,2-Jul-09,0000001433,FMG SUPPLIES,PAK,BEDCLOTHES/ MATRESSES/ TOWELS,"235,500"
THA01,2-Jul-09,0000000309,APPCO LIMITED,THA,ADVERTISING/ INFORMATION SER,"125,955"
BGD01,1-Jul-09,0000000387,Alif Rice Agency,BGD,MAINTENANCE/ CONSTRUCTION SER,"202,980"
BGD01,1-Jul-09,0000000388,S S Constructions,BGD,MAINTENANCE/ CONSTRUCTION SER,"131,334"
HQSMS,30-Jun-09,0000011303,"ANHUI TEA IMP. & EXP. CO., LTD",CHN,BEVERAGES,"236,521"
YEM01,30-Jun-09,0000000741,ALSELWI TRADING,YEM,BEDCLOTHES/ MATRESSES/ TOWELS,"145,215"
HQSMS,29-Jun-09,0000011279,VERGNET HYDRO,FRA,WATER PUMPS,"601,786"
HQSMS,29-Jun-09,0000011283,TOYOTA MOTOR CORPORATION,JPN,TERRAIN VEHICLES,"199,651"
TZA01,29-Jun-09,0000001111,ENGEN PETROLEUM (TANZANIA) LTD,TZA,DIESEL,"125,674"
TZA01,29-Jun-09,0000001112,ENGEN PETROLEUM (TANZANIA) LTD,TZA,DIESEL,"172,818"
MRT01,28-Jun-09,0000000097,ETS BAH OULD KHATTARY,MRT,MAINTENANCE/ CONSTRUCTION SER,"156,708"
TCD01,25-Jun-09,0000001274,ZAIN (CELTEL TCHAD),TCD,TELECOMS SERVICES,"245,093"
TCD01,25-Jun-09,0000001275,ZAIN (CELTEL TCHAD),TCD,TELECOMS SERVICES,"183,150"
SRB01,24-Jun-09,0000000407,YES-PRO D.O.O.,SRB,ADVERTISING/ INFORMATION SER,"128,257"
HQSMS,23-Jun-09,0000011256,TECHNO RELIEF OVERSEAS (I) PVT LTD,IND,BEDCLOTHES/ MATRESSES/ TOWELS,"138,885"
HQSMS,23-Jun-09,0000011259,DANOFFICE PLC,DNK,COMPUTERS,"141,778"
HQSMS,23-Jun-09,0000011261,SOAP AND ALLIED INDUSTRIES LIMITED,TZA,SOAP/CLEANING /HYGIENE SUPPLIE,"164,167"
PAK01,23-Jun-09,0000001390,DOGAR TRADING CORPORATION (Pvt) Ltd,PAK,KITCHENWARE,"259,420"
HQSMS,22-Jun-09,0000011246,CORRUGATED SHEETS LTD.,KEN,ROOFING MATERIAL,"3,242,719"
HQSMS,22-Jun-09,0000011247,PUYOUNG IND CO. LTD,KOR,PLASTIC PRODUCTS (SHEETS & ROL,"147,568"
HQSMS,22-Jun-09,0000011250,IBM Switzerland Ltd,CHE,COMPUTER SERVICES,"204,570"
PAK01,22-Jun-09,0000001386,FMG SUPPLIES,PAK,BEDCLOTHES/ MATRESSES/ TOWELS,"285,983"
